habitat_id;habitat_code;habitat_priority;habitat_np;habitat_cover;habitat_caves;habitat_data_quality;habitat_representativity;habitat_relative_surface;habitat_conservation;habitat_global;site_code;habitat_cover_ha;year;id_reporte
11529;5330;0;0;22.0;;M;A;C;C;B;ES6110012;3443.852;2023;135
11579;92A0;0;0;0.0;;M;C;C;C;C;ES6110012;1.747;2023;135
11538;6220;0;0;1.0;;M;B;C;A;C;ES6110012;2486.594;2023;135
11483;1520;0;0;0.0;;M;C;C;A;C;ES6110012;13.446;2023;135
11479;1410;0;0;0.0;;M;C;C;C;C;ES6110012;0.396;2023;135
11525;5220;0;0;8.0;;M;C;B;C;B;ES6110012;1236.196;2023;135
11491;2230;0;0;0.0;;M;D;C;A;B;ES6110012;0.255;2023;135
11481;1430;0;0;0.0;;M;B;C;B;B;ES6110012;27.753;2023;135
11490;2210;0;0;0.0;;M;D;C;A;B;ES6110012;0.204;2023;135
11482;1510;0;0;1.0;;M;C;C;A;B;ES6110012;126.324;2023;135
11540;6310;0;0;0.0;;M;B;C;A;C;ES6110013;37.688;2023;135
11520;4090;0;0;51.0;;M;B;C;B;B;ES6110013;2416.658;2023;135
11538;6220;0;0;2.0;;M;B;C;A;B;ES6110013;4620.675;2023;135
11515;4030;0;0;0.0;;DD;;C;;;ES6110013;83.203;2023;135
11543;6430;0;0;0.0;;M;C;C;C;C;ES6110013;0.172;2023;135
11581;92D0;0;0;0.0;;M;C;C;C;C;ES6110013;11.193;2023;135
11558;8210;0;0;0.0;;DD;;C;;;ES6110013;0.614;2023;135
11529;5330;0;0;0.0;;M;B;C;C;C;ES6110013;2415.772;2023;135
11584;9340;0;0;2.0;;M;B;C;B;B;ES6110013;70.42;2023;135
11535;6160;0;0;0.0;;M;B;C;B;B;ES6110013;175.578;2023;135
11559;8220;0;0;0.0;;M;D;C;C;C;ES6110013;0.017;2023;135
11536;6170;0;0;1.0;;M;B;C;B;B;ES6110013;112.891;2023;135
11579;92A0;0;0;1.0;;M;C;C;B;C;ES6110013;3.587;2023;135
11521;5110;0;0;0.0;;M;C;C;C;C;ES6110013;4.482;2023;135
11590;9530;0;0;0.0;;M;B;C;B;B;ES6110013;38.601;2023;135
11542;6420;0;0;0.0;;M;C;C;C;C;ES6110013;0.172;2023;135
11581;92D0;0;0;0.0;;M;C;C;C;C;ES6110014;0.076;2023;135
11529;5330;0;0;28.0;;M;C;C;C;C;ES6110014;12.279;2023;135
11538;6220;0;0;23.0;;M;C;C;A;C;ES6110014;34.311;2023;135
11525;5220;0;0;32.0;;M;B;C;C;C;ES6110014;35.99;2023;135
11481;1430;0;0;0.0;;M;C;C;A;C;ES6110014;27.792;2023;135
11482;1510;0;0;0.0;;M;C;C;A;C;ES6110014;0.49;2023;135
11564;8330;0;0;0.0;3.0;M;;C;;;ES6110015;;2023;135
11581;92D0;0;0;0.0;;DD;;C;;;ES6110016;0.26;2023;135
11471;1210;0;0;0.0;;M;D;C;A;B;ES6110016;0.11;2023;135
11490;2210;0;0;0.0;;M;D;C;A;B;ES6110016;0.008;2023;135
11481;1430;0;0;0.0;;M;C;C;C;C;ES6110016;0.635;2023;135
11482;1510;0;0;0.0;;M;C;C;B;B;ES6110017;2.496;2023;135
11479;1410;0;0;0.0;;M;B;C;C;C;ES6110017;0.864;2023;135
11538;6220;0;0;0.0;;M;D;C;B;B;ES6110017;1.008;2023;135
11481;1430;0;0;0.0;;M;C;C;C;C;ES6110017;2.411;2023;135
11480;1420;0;0;1.0;;M;B;C;A;C;ES6110017;2.634;2023;135
11491;2230;0;0;0.0;;M;C;C;C;C;ES6110017;0.143;2023;135
11471;1210;0;0;0.0;;M;D;C;C;C;ES6110017;0.936;2023;135
11508;3250;0;0;0.0;;M;C;C;B;C;ES6110017;0.645;2023;135
11529;5330;0;0;0.0;;M;C;C;C;C;ES6110017;0.599;2023;135
11581;92D0;0;0;20.0;;M;C;C;C;C;ES6110017;10.775;2023;135
11525;5220;0;0;0.0;;M;D;C;C;C;ES6110017;0.149;2023;135
11512;3290;0;0;0.0;;M;C;C;B;C;ES6110017;0.139;2023;135
11490;2210;0;0;0.0;;M;C;C;C;C;ES6110017;0.177;2023;135
11471;1210;0;0;0.0;;M;C;C;C;C;ES6110018;0.174;2023;135
11481;1430;0;0;0.0;;M;C;C;A;B;ES6110018;4.616;2023;135
11581;92D0;0;0;1.0;;M;C;C;C;C;ES6110018;24.112;2023;135
11529;5330;0;0;10.0;;M;B;C;C;B;ES6110018;47.199;2023;135
11508;3250;0;0;0.0;;M;C;C;B;C;ES6110018;5.056;2023;135
11538;6220;0;0;3.0;;M;B;C;B;B;ES6110018;76.726;2023;135
11463;1110;0;0;8.0;;M;A;C;A;A;ES6110019;16.359;2023;135
11464;1120;0;0;;;G;A;C;A;A;ES6110019;179.24;2023;135
11564;8330;0;0;0.0;2.0;G;;C;;;ES6110020;;2023;135
11469;1170;0;0;80.0;;M;A;C;;;ES6110020;11.82;2023;135
11464;1120;0;0;5.0;;G;A;C;A;A;ES6110020;8.0;2023;135
11500;3140;0;0;0.0;;M;C;C;C;C;ES6120001;122.378;2023;135
11542;6420;0;0;0.0;;M;C;C;C;C;ES6120001;4.138;2023;135
11581;92D0;0;0;0.0;;M;B;C;B;C;ES6120002;98.02;2023;135
11500;3140;0;0;0.0;;M;B;B;C;B;ES6120002;597.529;2023;135
11572;91B0;0;0;0.0;;M;C;C;C;C;ES6120002;0.014;2023;135
11466;1140;0;0;0.0;;M;C;C;;;ES6120003;1.62;2023;135
11581;92D0;0;0;1.0;;M;C;C;B;C;ES6120003;0.33;2023;135
11465;1130;0;0;0.0;;M;A;C;;;ES6120003;12.508;2023;135
11485;2120;0;0;0.0;;M;C;C;B;B;ES6120003;0.839;2023;135
11493;2250;0;0;0.0;;M;C;C;C;C;ES6120003;0.321;2023;135
11471;1210;0;0;0.0;;M;C;C;B;B;ES6120003;1.253;2023;135
11542;6420;0;0;3.0;;M;A;C;A;A;ES6120003;20.466;2023;135
11479;1410;0;0;0.0;;M;B;C;A;B;ES6120006;52.718;2023;135
11477;1320;0;0;0.0;;M;B;C;A;B;ES6120006;6.203;2023;135
11466;1140;0;0;1.0;;M;A;C;;;ES6120006;31.617;2023;135
11480;1420;0;0;75.0;;M;A;C;A;A;ES6120006;92.609;2023;135
11494;2260;0;0;0.0;;M;B;C;B;B;ES6120006;11.435;2023;135
11471;1210;0;0;1.0;;M;C;C;B;B;ES6120006;1.054;2023;135
11529;5330;0;0;0.0;;M;A;C;B;B;ES6120006;13.967;2023;135
11465;1130;0;0;0.0;;M;A;C;;;ES6120006;60.981;2023;135
11485;2120;0;0;1.0;;M;B;C;A;C;ES6120006;6.086;2023;135
11494;2260;0;0;0.0;;M;B;C;B;B;ES6120008;273.867;2023;135
11495;2270;0;0;34.0;;G;B;B;C;B;ES6120008;1815.422;2023;135
11485;2120;0;0;0.0;;M;B;C;A;B;ES6120008;2.872;2023;135
11474;1240;0;0;0.0;;M;C;C;A;B;ES6120008;4.815;2023;135
11493;2250;0;0;1.0;;G;C;B;C;B;ES6120008;633.367;2023;135
11538;6220;0;0;0.0;;G;C;C;A;B;ES6120008;29.913;2023;135
11479;1410;0;0;0.0;;M;C;C;B;B;ES6120008;12.317;2023;135
11465;1130;0;0;0.0;;M;C;C;;;ES6120008;51.827;2023;135
11491;2230;0;0;0.0;;M;C;C;A;C;ES6120008;0.18;2023;135
11503;3170;0;0;0.0;;G;C;C;B;B;ES6120008;22.806;2023;135
11463;1110;0;0;1.0;;M;C;C;;;ES6120008;8.472;2023;135
11477;1320;0;0;1.0;;M;C;C;A;A;ES6120008;1.402;2023;135
11467;1150;0;0;0.0;;M;C;C;A;C;ES6120008;0.487;2023;135
11469;1170;0;0;0.0;;M;C;C;;;ES6120008;978.587;2023;135
11542;6420;0;0;0.0;;M;C;C;A;B;ES6120008;0.497;2023;135
11540;6310;0;0;0.0;;M;C;C;A;B;ES6120008;37.221;2023;135
11582;9320;0;0;1.0;;M;C;C;A;C;ES6120008;5.989;2023;135
11529;5330;0;0;9.0;;M;C;C;A;C;ES6120008;65.796;2023;135
11476;1310;0;0;0.0;;M;C;C;A;B;ES6120008;71.4;2023;135
11466;1140;0;0;1.0;;M;C;C;;;ES6120008;115.748;2023;135
11480;1420;0;0;26.0;;M;B;C;A;A;ES6120008;186.013;2023;135
11469;1170;0;0;0.0;;M;B;C;;;ES6120009;403.47;2023;135
11468;1160;0;0;87.0;;M;A;A;;;ES6120009;7001.582;2023;135
11463;1110;0;0;1.0;;M;A;C;;;ES6120009;179.021;2023;135
11465;1130;0;0;0.0;;M;C;B;;;ES6120009;1446.804;2023;135
11466;1140;0;0;11.0;;M;A;B;;;ES6120009;212.97;2023;135
11480;1420;0;0;0.0;;M;C;C;C;C;ES6120011;0.101;2023;135
11476;1310;0;0;9.0;;M;B;C;A;B;ES6120011;21.772;2023;135
11581;92D0;0;0;0.0;;DD;;C;;;ES6120011;5.553;2023;135
11581;92D0;0;0;0.0;;M;C;C;B;C;ES6120013;58.549;2023;135
11559;8220;0;0;0.0;;M;C;C;B;B;ES6120013;13.316;2023;135
11520;4090;0;0;5.0;;M;B;C;B;B;ES6120013;98.437;2023;135
11557;8130;0;0;0.0;;M;C;C;A;C;ES6120013;0.854;2023;135
11579;92A0;0;0;0.0;;M;C;C;B;C;ES6120013;44.825;2023;135
11543;6430;0;0;0.0;;M;D;C;B;C;ES6120013;8.059;2023;135
11582;9320;0;0;1.0;;M;B;C;C;B;ES6120013;23.012;2023;135
11562;8310;0;0;0.0;;M;B;C;C;C;ES6120013;0.252;2023;135
11584;9340;0;0;8.0;;M;B;C;B;B;ES6120013;154.251;2023;135
11572;91B0;0;0;0.0;;M;C;C;C;C;ES6120013;2.248;2023;135
11540;6310;0;0;0.0;;M;B;C;C;C;ES6120013;2093.582;2023;135
11529;5330;0;0;7.0;;M;B;C;B;B;ES6120013;1781.939;2023;135
11577;9240;0;0;0.0;;M;C;C;B;B;ES6120013;293.113;2023;135
11542;6420;0;0;0.0;;M;C;C;A;B;ES6120013;7.353;2023;135
11538;6220;0;0;1.0;;M;C;C;B;C;ES6120013;1952.431;2023;135
11503;3170;0;0;0.0;;M;C;C;C;C;ES6120014;13.845;2023;135
11582;9320;0;0;0.0;;M;B;C;B;B;ES6120014;1.155;2023;135
11529;5330;0;0;4.0;;M;B;C;C;B;ES6120014;2.671;2023;135
11538;6220;0;0;1.0;;M;C;C;A;A;ES6120014;4.359;2023;135
11540;6310;0;0;0.0;;M;B;C;A;B;ES6120014;96.95;2023;135
11581;92D0;0;0;1.0;;M;B;C;B;B;ES6120015;168.132;2023;135
11579;92A0;0;0;0.0;;M;C;C;C;C;ES6120015;1.385;2023;135
11480;1420;0;0;1.0;;M;A;C;A;A;ES6120015;0.466;2023;135
11572;91B0;0;0;1.0;;M;A;C;C;B;ES6120015;27.213;2023;135
11540;6310;0;0;0.0;;M;C;C;C;C;ES6120015;4721.604;2023;135
11494;2260;0;0;1.0;;M;C;C;A;C;ES6120015;313.259;2023;135
11493;2250;0;0;0.0;;M;C;C;A;C;ES6120015;13.218;2023;135
11466;1140;0;0;0.0;;M;C;C;;;ES6120015;0.171;2023;135
11583;9330;0;0;16.0;;M;B;C;B;B;ES6120015;1902.094;2023;135
11503;3170;0;0;0.0;;M;C;C;B;C;ES6120015;5.246;2023;135
11560;8230;0;0;0.0;;DD;;C;;;ES6120015;0.244;2023;135
11538;6220;0;0;1.0;;M;A;C;A;A;ES6120015;7709.375;2023;135
11529;5330;0;0;6.0;;M;B;C;C;B;ES6120015;1581.229;2023;135
11510;3270;0;0;0.0;;M;C;C;C;C;ES6120015;0.204;2023;135
11542;6420;0;0;1.0;;M;C;C;A;C;ES6120015;5.017;2023;135
11476;1310;0;0;0.0;;M;C;C;A;B;ES6120015;0.57;2023;135
11582;9320;0;0;7.0;;M;B;B;B;B;ES6120015;3155.428;2023;135
11486;2130;0;0;1.0;;M;B;C;A;B;ES6120017;13.616;2023;135
11485;2120;0;0;0.0;;M;C;C;A;B;ES6120017;8.506;2023;135
11494;2260;0;0;0.0;;M;B;C;B;B;ES6120017;7.424;2023;135
11540;6310;0;0;0.0;;M;C;C;A;B;ES6120017;0.241;2023;135
11467;1150;0;0;0.0;;M;C;C;A;B;ES6120017;2.387;2023;135
11493;2250;0;0;3.0;;M;B;C;B;B;ES6120017;7.705;2023;135
11489;2190;0;0;0.0;;M;C;C;A;B;ES6120017;11.103;2023;135
11469;1170;0;0;0.0;;M;D;C;;;ES6120017;252.583;2023;135
11476;1310;0;0;0.0;;M;C;C;A;B;ES6120017;3.89;2023;135
11463;1110;0;0;1.0;;M;D;C;;;ES6120017;39.04;2023;135
11491;2230;0;0;0.0;;M;B;C;A;B;ES6120017;6.774;2023;135
11494;2260;0;0;0.0;;M;C;C;C;C;ES6120018;177.789;2023;135
11474;1240;0;0;0.0;;M;C;C;B;C;ES6120018;0.208;2023;135
11491;2230;0;0;0.0;;M;C;C;C;C;ES6120018;3.579;2023;135
11495;2270;0;0;61.0;;G;C;C;C;C;ES6120018;299.131;2023;135
11493;2250;0;0;0.0;;G;C;C;C;C;ES6120018;7.261;2023;135
11581;92D0;0;0;1.0;;M;C;C;B;C;ES6120019;9.542;2023;135
11538;6220;0;0;0.0;;M;C;C;B;B;ES6120019;2.201;2023;135
11540;6310;0;0;0.0;;M;B;C;A;C;ES6120019;13.701;2023;135
11465;1130;0;0;0.0;;M;B;C;;;ES6120019;8.684;2023;135
11582;9320;0;0;1.0;;M;B;C;A;B;ES6120019;6.826;2023;135
11583;9330;0;0;0.0;;M;C;C;C;C;ES6120019;0.416;2023;135
11529;5330;0;0;0.0;;M;B;C;B;B;ES6120019;0.032;2023;135
11466;1140;0;0;0.0;;M;B;C;;;ES6120019;3.624;2023;135
11529;5330;0;0;0.0;;M;A;C;C;B;ES6120020;10.731;2023;135
11582;9320;0;0;0.0;;M;C;C;C;C;ES6120020;1.733;2023;135
11538;6220;0;0;0.0;;M;B;C;B;B;ES6120020;5.001;2023;135
11540;6310;0;0;0.0;;M;C;C;A;C;ES6120020;0.945;2023;135
11581;92D0;0;0;1.0;;M;B;C;B;B;ES6120021;246.685;2023;135
11579;92A0;0;0;1.0;;M;C;C;C;C;ES6120021;295.054;2023;135
11542;6420;0;0;0.0;;M;C;C;A;C;ES6120021;10.668;2023;135
11538;6220;0;0;0.0;;M;C;C;C;C;ES6120021;11.29;2023;135
11500;3140;0;0;0.0;;M;C;C;B;C;ES6120021;1.367;2023;135
11584;9340;0;0;1.0;;M;B;C;B;B;ES6120021;2.622;2023;135
11559;8220;0;0;0.0;;M;C;C;B;B;ES6120021;0.176;2023;135
11572;91B0;0;0;0.0;;M;C;C;C;C;ES6120021;29.847;2023;135
11529;5330;0;0;0.0;;M;C;C;B;C;ES6120021;8.93;2023;135
11540;6310;0;0;0.0;;M;C;C;C;C;ES6120021;19.614;2023;135
11582;9320;0;0;0.0;;M;B;C;C;C;ES6120021;4.894;2023;135
11577;9240;0;0;0.0;;M;D;C;B;B;ES6120021;0.662;2023;135
11463;1110;0;0;13.0;;M;B;C;;;ES6120023;16.122;2023;135
11469;1170;0;0;87.0;;M;A;C;;;ES6120023;5.616;2023;135
11529;5330;0;0;53.0;;M;A;C;C;B;ES6120024;20.803;2023;135
11540;6310;0;0;0.0;;M;B;C;C;B;ES6120024;3.579;2023;135
11538;6220;0;0;0.0;;M;B;C;B;B;ES6120024;4.889;2023;135
11540;6310;0;0;0.0;;M;C;C;C;C;ES6120025;3.77;2023;135
11582;9320;0;0;0.0;;M;C;C;C;B;ES6120025;11.507;2023;135
11581;92D0;0;0;3.0;;M;A;C;B;A;ES6120025;81.75;2023;135
11579;92A0;0;0;0.0;;M;C;C;C;C;ES6120025;11.281;2023;135
11529;5330;0;0;8.0;;M;B;C;B;B;ES6120025;19.695;2023;135
11538;6220;0;0;1.0;;M;B;C;A;B;ES6120025;5.52;2023;135
11582;9320;0;0;0.0;;M;C;C;C;C;ES6120026;26.384;2023;135
11529;5330;0;0;0.0;;M;C;C;C;C;ES6120026;77.344;2023;135
11540;6310;0;0;0.0;;M;C;C;C;C;ES6120026;0.372;2023;135
11466;1140;0;0;0.0;;M;B;C;;;ES6120027;2.014;2023;135
11476;1310;0;0;0.0;;M;B;C;A;B;ES6120027;3.42;2023;135
11581;92D0;0;0;0.0;;M;C;C;B;B;ES6120027;12.076;2023;135
11480;1420;0;0;0.0;;M;C;C;A;B;ES6120027;5.567;2023;135
11529;5330;0;0;26.0;;M;B;C;B;B;ES6120027;15.07;2023;135
11538;6220;0;0;3.0;;M;A;C;A;A;ES6120027;2.784;2023;135
11540;6310;0;0;0.0;;M;C;C;A;C;ES6120027;5.465;2023;135
11582;9320;0;0;1.0;;M;C;C;C;C;ES6120027;0.922;2023;135
11540;6310;0;0;0.0;;M;C;C;C;C;ES6120028;0.73;2023;135
11540;6310;0;0;0.0;;M;D;C;C;C;ES6120030;0.066;2023;135
11529;5330;0;0;8.0;;M;C;C;C;C;ES6120030;12.508;2023;135
11543;6430;0;0;0.0;;M;C;C;A;C;ES6120030;1.627;2023;135
11582;9320;0;0;0.0;;M;C;C;B;B;ES6120031;4.542;2023;135
11466;1140;0;0;0.0;;M;C;C;;;ES6120031;1.911;2023;135
11581;92D0;0;0;1.0;;M;A;C;C;B;ES6120031;55.652;2023;135
11540;6310;0;0;0.0;;M;D;C;C;C;ES6120031;7.317;2023;135
11572;91B0;0;0;2.0;;M;B;C;C;B;ES6120031;44.744;2023;135
11579;92A0;0;0;15.0;;M;B;C;B;B;ES6120031;135.145;2023;135
11538;6220;0;0;0.0;;M;D;C;B;C;ES6120031;0.156;2023;135
11529;5330;0;0;0.0;;M;D;C;B;C;ES6120031;4.965;2023;135
11465;1130;0;0;0.0;;M;C;C;;;ES6120031;32.437;2023;135
11542;6420;0;0;0.0;;M;C;C;B;C;ES6120031;14.659;2023;135
11470;1180;0;0;1.0;;M;A;C;A;A;ES6120032;236.418;2023;135
11564;8330;0;0;1.0;;M;B;A;B;B;ES6120032;236.418;2023;135
11463;1110;0;0;1.0;;M;A;C;A;A;ES6120032;236.418;2023;135
11469;1170;0;0;10.0;;M;A;C;A;A;ES6120032;2364.182;2023;135
11465;1130;0;0;0.0;;M;C;C;;;ES6120033;1.321;2023;135
11465;1130;0;0;0.0;;M;C;C;;;ES6120034;0.0;2023;135
11574;91E0;0;0;0.0;;M;C;C;C;C;ES6130001;2.704;2023;135
11577;9240;0;0;0.0;;M;C;C;C;C;ES6130001;3.669;2023;135
11542;6420;0;0;1.0;;M;B;C;A;B;ES6130001;62.922;2023;135
11515;4030;0;0;0.0;;M;C;C;A;C;ES6130001;102.735;2023;135
11538;6220;0;0;1.0;;M;C;C;B;C;ES6130001;14898.753;2023;135
11560;8230;0;0;0.0;;M;C;C;B;C;ES6130001;146.719;2023;135
11576;9230;0;0;0.0;;M;C;C;C;C;ES6130001;0.663;2023;135
11558;8210;0;0;0.0;;M;C;C;C;C;ES6130001;0.853;2023;135
11509;3260;0;0;1.0;;M;C;C;B;C;ES6130001;28.19;2023;135
11579;92A0;0;0;0.0;;M;C;C;B;C;ES6130001;8.378;2023;135
11572;91B0;0;0;1.0;;M;B;C;C;B;ES6130001;42.768;2023;135
11584;9340;0;0;1.0;;M;B;C;B;B;ES6130001;1075.083;2023;135
11503;3170;0;0;0.0;;M;C;C;B;B;ES6130001;11.978;2023;135
11501;3150;0;0;1.0;;M;B;C;C;B;ES6130001;33.228;2023;135
11559;8220;0;0;1.0;;M;B;C;B;B;ES6130001;49.389;2023;135
11581;92D0;0;0;1.0;;M;B;C;B;B;ES6130001;152.674;2023;135
11583;9330;0;0;1.0;;M;C;C;B;C;ES6130001;66.697;2023;135
11529;5330;0;0;1.0;;M;B;C;B;B;ES6130001;1618.476;2023;135
11540;6310;0;0;12.0;;M;B;C;C;B;ES6130001;20368.459;2023;135
11557;8130;0;0;1.0;;M;A;C;A;A;ES6130002;33.974;2023;135
11503;3170;0;0;0.0;;M;C;C;C;C;ES6130002;3.058;2023;135
11562;8310;0;0;1.0;;M;C;C;C;C;ES6130002;264.405;2023;135
11540;6310;0;0;0.0;;M;C;C;A;C;ES6130002;3533.172;2023;135
11521;5110;0;0;0.0;;M;C;C;C;C;ES6130002;9.863;2023;135
11579;92A0;0;0;1.0;;M;B;C;B;B;ES6130002;17.479;2023;135
11538;6220;0;0;5.0;;M;B;C;A;B;ES6130002;6869.218;2023;135
11536;6170;0;0;0.0;;M;C;C;C;C;ES6130002;24.843;2023;135
11577;9240;0;0;0.0;;M;C;C;A;C;ES6130002;155.636;2023;135
11572;91B0;0;0;0.0;;M;C;C;C;C;ES6130002;9.048;2023;135
11509;3260;0;0;0.0;;M;C;C;B;C;ES6130002;0.807;2023;135
11542;6420;0;0;1.0;;M;B;C;B;B;ES6130002;18.327;2023;135
11584;9340;0;0;9.0;;M;B;C;B;B;ES6130002;2063.095;2023;135
11558;8210;0;0;1.0;;M;B;C;A;B;ES6130002;383.22;2023;135
11520;4090;0;0;8.0;;M;B;C;A;B;ES6130002;73.068;2023;135
11529;5330;0;0;0.0;;M;C;C;C;C;ES6130002;3797.587;2023;135
11591;9540;0;0;0.0;;M;C;C;C;C;ES6130002;45.441;2023;135
11581;92D0;0;0;0.0;;M;B;C;B;B;ES6130002;11.25;2023;135
11582;9320;0;0;0.0;;M;C;C;C;C;ES6130003;1.399;2023;135
11540;6310;0;0;6.0;;M;A;C;C;B;ES6130003;4585.766;2023;135
11521;5110;0;0;0.0;;M;D;C;C;C;ES6130003;0.197;2023;135
11560;8230;0;0;0.0;;M;C;C;C;B;ES6130003;0.037;2023;135
11501;3150;0;0;0.0;;M;C;C;C;B;ES6130003;0.263;2023;135
11559;8220;0;0;1.0;;M;C;C;B;B;ES6130003;46.0;2023;135
11538;6220;0;0;1.0;;M;C;C;C;B;ES6130003;284.748;2023;135
11581;92D0;0;0;1.0;;M;B;C;B;B;ES6130003;138.222;2023;135
11584;9340;0;0;1.0;;M;B;C;C;A;ES6130003;102.222;2023;135
11503;3170;0;0;0.0;;M;C;C;B;B;ES6130003;2.695;2023;135
11542;6420;0;0;0.0;;M;C;C;B;B;ES6130003;20.162;2023;135
11529;5330;0;0;1.0;;M;B;C;B;B;ES6130003;352.476;2023;135
11509;3260;0;0;0.0;;M;B;C;B;B;ES6130003;17.991;2023;135
11583;9330;0;0;1.0;;M;C;C;B;B;ES6130003;4.608;2023;135
11579;92A0;0;0;0.0;;M;C;C;C;C;ES6130003;0.896;2023;135
11543;6430;0;0;0.0;;M;D;C;C;C;ES6130003;2.6;2023;135
11524;5210;0;0;0.0;;M;C;C;C;C;ES6130003;25.142;2023;135
11584;9340;0;0;0.0;;M;C;C;C;B;ES6130004;85.825;2023;135
11559;8220;0;0;0.0;;M;C;C;B;B;ES6130004;3.653;2023;135
11540;6310;0;0;56.0;;M;B;C;C;B;ES6130004;8492.461;2023;135
11529;5330;0;0;0.0;;M;C;C;B;B;ES6130004;119.077;2023;135
11581;92D0;0;0;1.0;;M;B;C;B;B;ES6130004;261.179;2023;135
11542;6420;0;0;1.0;;M;C;C;A;B;ES6130004;8.21;2023;135
11574;91E0;0;0;1.0;;M;C;C;C;B;ES6130004;0.499;2023;135
11509;3260;0;0;0.0;;M;B;C;B;B;ES6130004;20.507;2023;135
11560;8230;0;0;0.0;;M;C;C;C;B;ES6130004;2.072;2023;135
11572;91B0;0;0;1.0;;M;C;C;C;B;ES6130004;20.1;2023;135
11538;6220;0;0;1.0;;M;C;C;C;C;ES6130004;301.525;2023;135
11503;3170;0;0;0.0;;M;C;C;B;B;ES6130004;11.284;2023;135
11579;92A0;0;0;0.0;;M;C;C;C;B;ES6130004;15.404;2023;135
11584;9340;0;0;0.0;;M;B;C;B;B;ES6130005;474.483;2023;135
11538;6220;0;0;1.0;;M;B;C;B;B;ES6130005;258.907;2023;135
11524;5210;0;0;0.0;;M;B;C;C;B;ES6130005;6.303;2023;135
11559;8220;0;0;0.0;;M;B;C;A;B;ES6130005;5.427;2023;135
11542;6420;0;0;1.0;;M;B;C;B;B;ES6130005;3.985;2023;135
11509;3260;0;0;1.0;;M;C;C;B;C;ES6130005;30.582;2023;135
11572;91B0;0;0;1.0;;M;B;C;C;B;ES6130005;113.787;2023;135
11581;92D0;0;0;1.0;;M;B;C;B;B;ES6130005;288.409;2023;135
11577;9240;0;0;0.0;;M;C;C;C;C;ES6130005;0.639;2023;135
11583;9330;0;0;0.0;;M;B;C;A;B;ES6130005;64.491;2023;135
11540;6310;0;0;8.0;;M;B;C;B;B;ES6130005;8480.707;2023;135
11543;6430;0;0;0.0;;M;C;C;C;C;ES6130005;1.275;2023;135
11529;5330;0;0;1.0;;M;B;C;B;B;ES6130005;384.226;2023;135
11579;92A0;0;0;1.0;;M;B;C;C;B;ES6130005;21.85;2023;135
11560;8230;0;0;0.0;;M;B;C;C;C;ES6130005;3.299;2023;135
11559;8220;0;0;1.0;;M;B;C;B;B;ES6130006;18.73;2023;135
11543;6430;0;0;0.0;;M;C;C;A;C;ES6130006;13.876;2023;135
11582;9320;0;0;0.0;;M;C;C;C;C;ES6130006;86.578;2023;135
11515;4030;0;0;0.0;;M;C;C;A;C;ES6130006;50.947;2023;135
11503;3170;0;0;0.0;;M;B;C;B;B;ES6130006;1.105;2023;135
11584;9340;0;0;1.0;;M;B;C;B;B;ES6130006;1837.317;2023;135
11579;92A0;0;0;1.0;;M;B;C;B;B;ES6130006;1.125;2023;135
11577;9240;0;0;0.0;;M;C;C;C;C;ES6130006;49.588;2023;135
11540;6310;0;0;1.0;;M;B;C;B;B;ES6130006;7763.87;2023;135
11572;91B0;0;0;1.0;;M;B;C;C;B;ES6130006;271.536;2023;135
11521;5110;0;0;0.0;;M;C;C;C;C;ES6130006;0.212;2023;135
11542;6420;0;0;1.0;;M;B;C;C;B;ES6130006;9.249;2023;135
11581;92D0;0;0;1.0;;M;B;C;B;B;ES6130006;451.573;2023;135
11538;6220;0;0;0.0;;M;B;C;C;B;ES6130006;280.676;2023;135
11529;5330;0;0;2.0;;M;B;C;A;B;ES6130006;2027.274;2023;135
11583;9330;0;0;0.0;;M;B;C;B;B;ES6130006;565.022;2023;135
11560;8230;0;0;0.0;;M;B;C;C;B;ES6130006;19.936;2023;135
11509;3260;0;0;1.0;;M;C;C;B;C;ES6130006;11.579;2023;135
11509;3260;0;0;1.0;;M;C;C;B;C;ES6130007;23.661;2023;135
11552;7220;0;0;1.0;;M;A;C;C;B;ES6130007;0.308;2023;135
11489;2190;0;0;0.0;;M;C;C;C;C;ES6130007;0.088;2023;135
11582;9320;0;0;0.0;;M;B;C;B;C;ES6130007;189.384;2023;135
11584;9340;0;0;1.0;;M;B;C;B;B;ES6130007;4865.652;2023;135
11542;6420;0;0;1.0;;M;B;C;A;B;ES6130007;36.71;2023;135
11559;8220;0;0;1.0;;M;B;C;A;B;ES6130007;33.693;2023;135
11515;4030;0;0;0.0;;M;C;C;A;C;ES6130007;210.808;2023;135
11574;91E0;0;0;1.0;;M;B;C;C;B;ES6130007;31.919;2023;135
11562;8310;0;0;0.0;;M;C;C;C;C;ES6130007;0.099;2023;135
11560;8230;0;0;0.0;;M;B;C;C;B;ES6130007;39.566;2023;135
11540;6310;0;0;1.0;;M;A;C;C;B;ES6130007;31004.247;2023;135
11583;9330;0;0;1.0;;M;B;C;B;B;ES6130007;1582.463;2023;135
11579;92A0;0;0;1.0;;M;B;C;B;B;ES6130007;30.37;2023;135
11581;92D0;0;0;1.0;;M;B;C;B;B;ES6130007;1031.399;2023;135
11577;9240;0;0;0.0;;M;C;C;C;C;ES6130007;30.834;2023;135
11538;6220;0;0;1.0;;M;B;C;C;B;ES6130007;642.426;2023;135
